CustomerID,Age,Annual_Income_k$,Spending_Score,Purchase_Frequency,Gender
32709,56.0,71.3,29,6,Male
32710,41.0,80.7,49,9,Male
32711,25.0,56.62,34,4,Male
32712,,44.47,72,4,Male
32713,59.0,96.67,34,6,Female
32714,37.0,86.1,17,4,Male
32715,58.0,56.85,19,3,Male
32716,64.0,86.07,51,7,Male
32717,43.0,75.84,30,1,Female
32718,69.0,102.26,77,8,Male
32719,41.0,77.4,83,5,Male
32720,39.0,68.88,27,3,Male
32721,22.0,50.54,67,2,Male
32722,32.0,67.36,96,7,Female
32723,53.0,39.67,65,7,Male
32724,54.0,84.31,35,7,Female
32725,46.0,41.45,28,5,Male
32726,32.0,75.31,13,6,Male
32727,44.0,56.25,69,2,Male
32728,66.0,77.99,99,2,Female
32729,25.0,80.44,67,3,Female
32730,46.0,73.8,50,4,Female
32731,36.0,58.7,75,7,Male
32732,48.0,75.34,16,3,Female
32733,26.0,31.72,58,4,Male
32734,27.0,95.65,3,5,Female
32735,54.0,84.42,11,7,Female
32736,27.0,31.71,90,1,Male
32737,50.0,96.02,21,5,Male
32738,42.0,,12,7,Female
32739,21.0,75.91,80,7,Male
32740,22.0,37.66,53,3,Female
32741,40.0,60.98,100,6,Male
32742,56.0,72.2,15,1,Male
32743,22.0,89.23,81,6,Male
32744,69.0,61.65,21,4,Male
32745,25.0,51.78,92,5,Male
32746,34.0,33.1,73,6,Female
32747,18.0,64.55,86,9,Female
32748,67.0,28.04,16,4,Male
32749,29.0,78.69,76,8,Female
32750,52.0,65.26,57,8,Female
32751,69.0,71.51,10,4,Male
32752,31.0,86.0,79,7,Female
32753,65.0,75.0,70,2,Male
32754,35.0,92.01,60,2,Female
32755,27.0,45.33,44,4,Male
32756,32.0,62.3,100,4,Female
32757,59.0,187.29,500,7,Female
32758,50.0,27.03,36,9,Male
32759,,45.72,63,9,Male
32760,,58.42,6,3,Male
32761,62.0,75.11,87,4,Female
32762,42.0,58.25,73,3,Male
32763,33.0,76.53,17,5,Female
32764,25.0,111.72,20,7,Male
32765,52.0,34.6,36,7,Female
32766,38.0,73.89,26,9,Female
32767,36.0,38.51,37,6,Male
32768,63.0,,5,4,Female
32769,28.0,77.5,13,12,Female
32770,61.0,20.78,73,4,Female
32771,28.0,45.89,49,6,Male
32772,28.0,119.98,44,6,Female
32773,39.0,24.62,3,7,Male
32774,38.0,27.17,87,5,Female
32775,44.0,74.96,96,5,Male
32776,35.0,59.6,11,4,Female
32777,59.0,27.25,34,4,Male
32778,65.0,78.28,67,1,Female
32779,57.0,,82,4,Male
32780,55.0,18.99,77,6,Male
32781,47.0,112.36,57,1,Female
32782,68.0,85.23,6,6,Male
32783,62.0,68.27,29,4,Male
32784,64.0,38.54,73,3,Female
32785,62.0,43.29,7,6,Male
32786,50.0,33.57,30,11,Female
32787,38.0,23.61,3,6,Female
32788,19.0,65.76,90,3,Female
32789,30.0,55.16,21,5,Female
32790,19.0,,99,5,Female
32791,60.0,74.46,13,6,Female
32792,62.0,72.4,25,2,Female
32793,48.0,62.08,43,8,Male
32794,27.0,39.54,53,7,Female
32795,40.0,77.31,60,6,Female
32796,,66.5,88,2,Male
32797,64.0,56.51,69,7,Female
32798,46.0,49.67,39,3,Male
32799,,55.34,24,8,Male
32800,48.0,35.16,92,6,Female
32801,31.0,91.95,68,4,Male
32802,27.0,17.16,73,6,Male
32803,35.0,63.95,9,8,Male
32804,,,51,3,Female
32805,56.0,70.68,88,3,Female
32806,64.0,47.96,88,7,Female
32807,20.0,65.47,29,7,Female
32808,19.0,89.1,19,3,Male
32809,25.0,44.79,37,5,Female
32810,48.0,89.12,79,3,Male
32811,25.0,57.33,5,6,Female
32812,60.0,72.55,69,8,Male
32813,65.0,27.53,42,4,Female
32814,19.0,85.81,69,3,Male
32815,39.0,112.54,79,8,Male
32816,22.0,36.3,78,8,Male
32817,24.0,54.32,55,3,Male
32818,37.0,87.64,84,7,Female
32819,45.0,33.86,61,0,Male
32820,30.0,80.7,29,6,Male
32821,19.0,32.37,83,7,Male
32822,49.0,43.12,54,5,Female
32823,43.0,75.66,63,2,Female
32824,20.0,92.06,71,4,Female
32825,58.0,81.24,90,5,Female
32826,59.0,68.45,68,3,Female
32827,30.0,39.94,86,4,Female
32828,38.0,61.46,98,4,Female
32829,62.0,54.96,34,8,Female
32830,54.0,73.37,54,5,Male
32831,40.0,60.85,56,4,Female
32832,,47.89,9,4,Male
32833,34.0,77.58,85,6,Female
32834,45.0,53.95,45,7,Male
32835,64.0,43.23,70,2,Male
32836,47.0,60.4,33,3,Male
32837,22.0,41.07,100,3,Female
32838,41.0,42.09,15,2,Male
32839,24.0,89.61,19,4,Female
32840,51.0,29.74,72,2,Male
32841,67.0,99.42,82,6,Female
32842,59.0,90.28,47,5,Female
32843,50.0,28.26,8,10,Female
32844,,65.81,6,4,Male
32845,31.0,68.55,63,4,Female
32846,36.0,63.31,79,4,Male
32847,65.0,,47,4,Female
32848,68.0,50.14,33,4,Female
32849,55.0,40.71,44,4,Male
32850,29.0,48.58,62,6,Male
32851,20.0,91.12,6,2,Female
32852,24.0,99.52,81,5,Female
32853,52.0,10.29,39,3,Male
32854,42.0,60.92,10,5,Female
32855,66.0,,73,6,Male
32856,32.0,66.58,98,6,Male
32857,36.0,,67,3,Male
32858,36.0,76.93,23,6,Female
32859,40.0,88.65,92,4,Female
32860,28.0,80.42,21,7,Male
32861,38.0,2.08,65,5,Male
32862,69.0,59.23,5,9,Male
32863,51.0,50.34,95,3,Female
32864,56.0,51.16,51,4,Male
32865,68.0,64.43,24,2,Female
32866,24.0,24.02,48,10,Female
32867,59.0,109.11,57,5,Female
32868,61.0,118.89,98,8,Male
32869,44.0,73.8,74,5,Female
32870,67.0,51.66,14,8,Male
32871,40.0,85.34,82,3,Male
32872,55.0,45.96,100,4,Male
32873,37.0,95.01,35,8,Female
32874,44.0,112.74,71,5,Female
32875,25.0,59.4,26,4,Female
32876,54.0,80.12,41,8,Female
32877,,89.93,57,4,Female
32878,19.0,50.69,92,6,Male
32879,39.0,52.62,20,3,Female
32880,23.0,52.05,70,5,Male
32881,56.0,76.5,73,7,Male
32882,57.0,55.45,88,3,Female
32883,53.0,,48,5,Female
32884,,110.62,79,3,Female
32885,41.0,60.48,58,7,Female
32886,29.0,50.71,33,4,Female
32887,34.0,94.01,9,6,Male
32888,39.0,50.14,44,7,Female
32889,36.0,70.66,60,3,Female
32890,26.0,61.33,63,2,Female
32891,29.0,63.66,80,7,Female
32892,49.0,0.5,84,4,Female
32893,48.0,71.03,24,4,Female
32894,34.0,,77,6,Male
32895,40.0,81.13,47,7,Female
32896,27.0,110.03,54,5,Female
32897,47.0,38.62,82,3,Male
32898,36.0,36.48,16,2,Female
32899,43.0,80.15,83,0,Female
32900,43.0,42.58,53,5,Male
32901,28.0,96.04,30,3,Male
32902,37.0,77.65,43,4,Male
32903,62.0,76.47,33,4,Female
32904,21.0,65.74,41,1,Female
32905,64.0,56.85,7,6,Male
32906,29.0,78.4,41,3,Female
32907,42.0,80.83,26,2,Male
32908,27.0,73.69,70,6,Male
32909,39.0,57.56,85,4,Male
32910,24.0,17.59,46,3,Male
32911,41.0,50.58,22,4,Female
32912,19.0,54.49,91,2,Female
32913,49.0,75.94,17,2,Female
32914,38.0,103.66,44,6,Male
32915,24.0,26.73,42,2,Male
32916,25.0,48.42,68,7,Female
32917,68.0,44.9,34,6,Male
32918,55.0,,95,3,Female
32919,38.0,72.84,52,8,Male
32920,25.0,,73,6,Female
32921,42.0,58.65,50,7,Male
32922,45.0,77.85,100,8,Male
32923,45.0,128.64,52,7,Female
32924,48.0,75.11,2,4,Male
32925,69.0,12.49,68,2,Male
32926,53.0,71.72,63,4,Female
32927,42.0,72.57,73,4,Female
32928,69.0,39.9,57,6,Female
32929,58.0,66.39,5,8,Female
32930,54.0,75.85,3,4,Male
32931,55.0,,48,4,Male
32932,68.0,92.18,26,3,Male
32933,,68.58,21,6,Female
32934,54.0,60.09,47,9,Female
32935,,24.63,74,2,Male
32936,48.0,24.2,37,0,Male
32937,35.0,32.14,51,5,Female
32938,43.0,,39,3,Female
32939,23.0,49.57,7,8,Female
32940,26.0,33.97,66,5,Male
32941,28.0,57.16,41,2,Male
32942,48.0,58.11,70,5,Male
32943,63.0,40.57,11,9,Male
32944,19.0,67.12,30,10,Male
32945,,100.95,62,7,Male
32946,63.0,34.92,48,3,Female
32947,68.0,70.52,29,4,Female
32948,59.0,30.03,53,4,Female
32949,22.0,94.56,81,3,Female
32950,40.0,31.3,28,2,Female
32951,,13.69,14,4,Female
32952,24.0,68.86,6,2,Male
32953,30.0,,3,6,Female
32954,,112.91,95,5,Male
32955,27.0,29.2,65,5,Male
32956,53.0,21.39,55,3,Female
32957,33.0,64.68,44,5,Female
32958,32.0,3.96,77,5,Female
32959,60.0,21.89,75,10,Female
32960,36.0,34.72,81,11,Female
32961,38.0,33.13,71,5,Male
32962,52.0,,15,7,Female
32963,32.0,43.03,33,3,Female
32964,,36.99,47,4,Male
32965,31.0,81.76,74,3,Male
32966,46.0,57.05,100,3,Male
32967,22.0,60.29,82,5,Female
32968,66.0,58.66,89,6,Female
32969,35.0,57.66,2,5,Female
32970,68.0,62.6,32,3,Male
32971,18.0,72.88,96,4,Male
32972,44.0,87.58,54,3,Female
32973,44.0,84.95,68,6,Male
32974,42.0,123.48,13,7,Female
32975,58.0,39.86,46,5,Female
32976,38.0,42.88,27,4,Male
32977,31.0,79.45,82,8,Male
32978,69.0,,14,6,Male
32979,37.0,60.76,90,5,Female
32980,,117.36,12,7,Male
32981,38.0,104.44,30,3,Female
32982,40.0,37.54,16,3,Female
32983,,27.16,75,6,Male
32984,19.0,,40,7,Female
32985,37.0,60.67,33,5,Male
32986,41.0,49.53,16,6,Male
32987,42.0,57.6,89,1,Female
32988,54.0,52.5,69,5,Male
32989,39.0,51.14,20,9,Male
32990,41.0,48.6,83,6,Male
32991,32.0,61.37,47,4,Female
32992,29.0,89.64,36,6,Male
32993,63.0,-0.14,29,4,Female
32994,48.0,51.32,88,3,Male
32995,60.0,33.4,43,4,Female
32996,48.0,72.85,16,2,Male
32997,47.0,49.26,99,5,Male
32998,58.0,88.77,27,6,Male
32999,37.0,84.97,30,3,Male
33000,25.0,38.48,19,3,Male
33001,61.0,66.98,7,3,Male
33002,47.0,88.36,27,2,Male
33003,52.0,51.82,79,8,Male
33004,38.0,59.33,16,5,Male
33005,64.0,43.67,67,8,Female
33006,57.0,54.04,27,7,Male
33007,45.0,67.7,4,0,Male
33008,56.0,74.69,24,7,Male
33009,34.0,78.79,29,5,Male
33010,29.0,58.01,84,5,Female
33011,69.0,39.31,26,4,Male
33012,67.0,50.37,72,9,Male
33013,35.0,89.84,86,5,Male
33014,64.0,95.62,65,3,Male
33015,45.0,56.51,3,9,Female
33016,20.0,66.77,63,2,Male
33017,68.0,62.29,29,2,Female
33018,32.0,61.45,12,6,Female
33019,33.0,2.77,13,9,Male
33020,39.0,29.86,42,5,Female
33021,66.0,77.92,13,9,Male
33022,48.0,64.59,71,8,Male
33023,48.0,85.28,21,5,Male
33024,18.0,56.66,52,8,Female
33025,28.0,29.65,72,3,Female
33026,23.0,56.68,99,6,Male
33027,40.0,85.0,84,3,Female
33028,26.0,66.7,77,4,Female
33029,69.0,18.78,9,4,Female
33030,33.0,35.66,7,5,Male
33031,55.0,43.52,15,3,Female
33032,61.0,23.43,31,2,Male
33033,36.0,49.19,86,5,Female
33034,62.0,82.35,63,4,Male
33035,30.0,34.42,41,9,Male
33036,49.0,80.47,46,6,Male
33037,53.0,,80,2,Female
33038,,47.44,18,2,Male
33039,63.0,68.34,95,3,Female
33040,63.0,48.64,75,5,Female
33041,66.0,74.45,82,6,Female
33042,54.0,114.33,67,2,Female
33043,48.0,110.05,93,3,Male
33044,48.0,4.27,64,4,Male
33045,36.0,51.14,98,5,Male
33046,19.0,46.9,86,7,Female
33047,62.0,75.85,8,9,Male
33048,49.0,84.89,17,3,Female
33049,60.0,78.21,74,6,Female
33050,51.0,70.46,53,8,Female
33051,18.0,35.34,55,6,Male
33052,38.0,93.33,36,4,Female
33053,20.0,47.46,29,5,Male
33054,44.0,23.51,34,3,Female
33055,61.0,16.53,47,4,Male
33056,24.0,52.96,57,7,Female
33057,50.0,85.97,75,7,Male
33058,,34.48,27,3,Male
33059,47.0,76.25,5,8,Male
33060,35.0,42.22,31,5,Female
33061,43.0,45.46,75,3,Male
33062,37.0,22.28,2,5,Female
33063,55.0,,69,5,Female
33064,58.0,45.9,68,12,Male
33065,48.0,66.9,37,2,Male
33066,,58.47,64,7,Female
33067,40.0,54.5,12,5,Male
33068,67.0,61.15,98,7,Male
33069,42.0,74.28,10,4,Female
33070,64.0,83.77,54,8,Female
33071,18.0,38.32,33,2,Male
33072,,,7,2,Male
33073,35.0,112.36,26,7,Female
33074,36.0,57.56,24,6,Female
33075,68.0,72.92,23,2,Male
33076,59.0,38.2,72,5,Female
33077,69.0,33.01,33,4,Male
33078,23.0,41.98,72,1,Male
33079,34.0,50.21,85,5,Female
33080,63.0,64.18,85,5,Male
33081,62.0,114.44,3,4,Female
33082,25.0,72.14,88,5,Male
33083,59.0,36.38,7,3,Female
33084,26.0,52.73,74,5,Female
33085,54.0,,45,4,Female
33086,44.0,12.64,96,6,Female
33087,53.0,58.94,35,2,Male
33088,23.0,28.86,12,3,Male
33089,23.0,77.83,94,3,Female
33090,62.0,52.81,29,3,Male
33091,21.0,64.7,70,6,Female
33092,39.0,47.96,55,5,Female
33093,57.0,78.49,57,8,Male
33094,44.0,97.67,53,7,Female
33095,54.0,34.52,79,1,Male
33096,19.0,61.45,20,8,Male
33097,26.0,90.69,9,7,Male
33098,28.0,109.83,28,3,Male
33099,37.0,80.47,42,7,Male
33100,69.0,63.22,40,3,Male
33101,60.0,71.41,38,6,Female
33102,56.0,39.62,35,3,Female
33103,,32.52,92,6,Male
33104,43.0,56.87,80,6,Male
33105,55.0,61.17,3,6,Male
33106,47.0,54.21,39,3,Female
33107,53.0,65.12,89,4,Female
33108,55.0,57.8,68,4,Male
33109,52.0,92.43,22,2,Male
33110,23.0,76.3,78,6,Male
33111,20.0,19.04,19,5,Female
33112,18.0,48.35,9,3,Male
33113,35.0,55.28,77,1,Male
33114,40.0,99.05,45,4,Male
33115,49.0,47.99,88,8,Male
33116,46.0,79.54,10,6,Female
33117,40.0,22.17,100,4,Male
33118,53.0,49.33,11,6,Male
33119,23.0,78.15,73,5,Female
33120,34.0,79.43,87,4,Female
33121,35.0,98.75,83,6,Male
33122,48.0,75.54,52,9,Female
33123,23.0,81.79,50,3,Male
33124,51.0,51.96,17,4,Female
33125,61.0,65.69,44,5,Male
33126,61.0,,23,7,Male
33127,44.0,86.34,70,5,Male
33128,53.0,50.21,75,3,Male
33129,65.0,61.31,71,7,Male
33130,69.0,67.99,33,8,Male
33131,,83.22,51,9,Female
33132,42.0,70.58,39,4,Male
33133,27.0,33.94,35,3,Female
33134,56.0,74.84,14,1,Female
33135,63.0,107.05,81,4,Female
33136,56.0,27.71,33,5,Male
33137,29.0,109.07,85,7,Male
33138,28.0,50.12,93,4,Female
33139,66.0,40.69,10,5,Male
33140,60.0,47.64,74,6,Male
33141,20.0,58.14,35,5,Male
33142,68.0,59.44,58,3,Male
33143,39.0,62.59,95,5,Male
33144,21.0,15.86,71,4,Male
33145,25.0,73.84,19,6,Male
33146,31.0,,38,5,Female
33147,37.0,19.95,45,7,Female
33148,41.0,65.37,11,4,Female
33149,31.0,32.2,12,8,Male
33150,45.0,30.67,65,6,Male
33151,33.0,82.94,7,3,Female
33152,49.0,109.7,87,4,Male
33153,64.0,59.2,6,4,Male
33154,29.0,80.4,91,5,Female
33155,33.0,-1.22,34,7,Male
33156,69.0,34.38,30,5,Male
33157,36.0,26.92,87,4,Female
33158,22.0,88.48,9,4,Male
33159,29.0,90.77,71,6,Female
33160,,85.44,100,5,Male
33161,22.0,71.03,60,5,Female
33162,59.0,26.47,77,1,Female
33163,34.0,35.32,6,5,Male
33164,64.0,122.26,37,3,Male
33165,25.0,,85,5,Male
33166,57.0,28.56,86,4,Female
33167,57.0,56.18,35,6,Female
33168,47.0,88.94,78,1,Female
33169,27.0,100.29,95,1,Female
33170,37.0,71.23,56,4,Male
33171,62.0,67.33,70,2,Female
33172,33.0,59.34,89,6,Female
33173,58.0,51.86,55,2,Male
33174,33.0,70.45,24,1,Female
33175,59.0,52.61,83,6,Male
33176,20.0,111.09,50,3,Female
33177,40.0,25.37,15,8,Female
33178,39.0,27.57,100,5,Female
33179,45.0,56.13,22,5,Female
33180,63.0,29.18,66,7,Male
33181,62.0,92.55,17,3,Male
33182,53.0,70.44,39,6,Female
33183,21.0,84.04,100,7,Male
33184,55.0,41.46,93,2,Male
33185,41.0,,84,7,Female
33186,36.0,,45,5,Female
33187,28.0,71.87,41,3,Female
33188,,93.1,46,4,Female
33189,63.0,61.28,40,4,Male
33190,57.0,70.92,99,2,Female
33191,63.0,86.3,99,4,Female
33192,56.0,56.83,53,2,Female
33193,35.0,56.63,13,5,Male
33194,29.0,29.64,31,5,Male
33195,31.0,67.17,48,4,Female
33196,64.0,36.3,26,5,Female
33197,35.0,86.88,100,8,Female
33198,61.0,72.01,87,3,Male
33199,59.0,28.0,1,4,Male
33200,29.0,42.26,34,2,Male
33201,57.0,63.08,38,3,Female
33202,44.0,27.72,57,4,Male
33203,23.0,74.39,53,2,Female
33204,41.0,51.16,57,11,Male
33205,68.0,44.89,51,5,Female
33206,50.0,,35,7,Female
33207,62.0,48.38,38,1,Female
33208,33.0,95.38,2,4,Male
33209,67.0,93.05,38,3,Female
33210,29.0,94.42,5,4,Male
33211,48.0,,74,8,Male
33212,54.0,52.55,11,3,Female
33213,30.0,85.66,10,3,Male
33214,25.0,55.42,14,5,Male
33215,,46.85,66,4,Male
33216,20.0,90.31,1,9,Male
33217,37.0,55.53,48,4,Female
33218,21.0,86.78,42,4,Male
33219,61.0,68.85,6,3,Female
33220,62.0,52.61,84,8,Male
33221,,-10.7,68,7,Male
33222,68.0,53.2,52,3,Female
33223,53.0,78.99,67,2,Female
33224,40.0,40.98,11,5,Female
33225,62.0,24.43,43,8,Female
33226,36.0,66.1,73,12,Male
33227,57.0,42.67,1,2,Female
33228,25.0,24.5,8,1,Female
33229,33.0,94.69,6,4,Male
33230,60.0,63.9,66,5,Female
33231,35.0,76.73,100,5,Female
33232,53.0,,31,9,Male
33233,41.0,55.25,44,5,Female
33234,18.0,78.97,8,3,Female
33235,18.0,50.65,37,6,Female
33236,63.0,3.72,79,5,Male
33237,53.0,51.23,81,4,Female
33238,28.0,57.9,53,3,Female
33239,35.0,77.14,1,9,Female
33240,33.0,60.69,8,5,Male
33241,34.0,47.69,11,4,Female
33242,41.0,42.9,42,5,Female
33243,51.0,86.71,7,2,Female
33244,21.0,87.88,56,4,Male
33245,52.0,,38,6,Female
33246,32.0,73.53,76,8,Male
33247,19.0,25.29,72,4,Female
33248,68.0,83.69,79,6,Male
33249,48.0,69.19,44,3,Male
33250,26.0,,32,1,Male
33251,27.0,73.95,80,2,Female
33252,42.0,18.39,53,9,Male
33253,68.0,,1,4,Male
33254,22.0,90.49,27,11,Female
33255,31.0,94.92,91,3,Male
33256,59.0,26.76,33,4,Male
33257,65.0,45.07,9,3,Male
33258,55.0,90.13,87,5,Male
33259,57.0,62.47,72,10,Female
33260,19.0,80.33,23,7,Female
33261,35.0,,35,7,Male
33262,46.0,29.97,55,9,Male
33263,37.0,71.83,85,6,Female
33264,25.0,96.28,66,2,Male
33265,54.0,49.98,94,8,Female
33266,66.0,,34,5,Female
33267,65.0,5.47,26,4,Female
33268,43.0,45.13,94,5,Female
33269,54.0,62.51,49,3,Female
33270,66.0,53.69,19,2,Female
33271,21.0,47.25,39,9,Female
33272,50.0,33.08,94,4,Female
33273,39.0,21.06,73,6,Female
33274,23.0,110.6,3,5,Female
33275,50.0,80.45,54,5,Female
33276,45.0,71.97,30,5,Female
33277,41.0,233.58,500,4,Female
33278,21.0,40.16,53,3,Female
33279,19.0,59.91,1,4,Female
33280,30.0,,75,4,Male
33281,63.0,64.34,53,5,Male
33282,66.0,52.43,52,5,Female
33283,28.0,77.56,77,5,Male
33284,52.0,21.0,71,0,Female
33285,56.0,65.31,20,5,Male
33286,27.0,56.07,58,5,Male
33287,60.0,70.31,39,2,Female
33288,27.0,40.11,24,1,Male
33289,25.0,38.23,39,3,Female
33290,22.0,23.8,100,5,Female
33291,40.0,4.83,55,2,Female
33292,51.0,96.46,13,4,Female
33293,64.0,109.96,56,9,Female
33294,49.0,66.51,68,4,Male
33295,33.0,85.95,70,4,Female
33296,21.0,37.86,72,8,Male
33297,45.0,51.5,25,7,Female
33298,65.0,58.53,46,4,Male
33299,61.0,48.11,68,7,Male
33300,31.0,78.88,75,7,Male
33301,29.0,70.44,75,8,Female
33302,38.0,75.38,17,6,Male
33303,,103.3,24,5,Female
33304,,33.12,14,2,Female
33305,61.0,31.02,16,12,Female
33306,19.0,55.91,89,4,Male
33307,40.0,63.78,68,4,Female
33308,46.0,86.54,14,4,Male
33309,63.0,65.31,87,10,Female
33310,60.0,38.35,99,2,Female
33311,26.0,12.17,84,10,Female
33312,24.0,52.04,96,9,Male
33313,46.0,76.61,25,5,Female
33314,61.0,37.32,78,4,Female
33315,34.0,70.78,80,6,Female
33316,26.0,91.48,86,8,Male
33317,,15.02,51,4,Female
33318,61.0,93.68,68,7,Female
33319,37.0,98.73,73,2,Male
33320,27.0,26.47,3,5,Female
33321,26.0,94.5,87,5,Male
33322,29.0,60.46,98,4,Female
33323,50.0,68.83,21,9,Female
33324,49.0,9.44,38,6,Male
33325,51.0,47.64,49,5,Male
33326,36.0,52.81,43,5,Male
33327,50.0,85.18,48,6,Female
33328,65.0,50.28,36,7,Female
33329,33.0,40.72,60,5,Female
33330,67.0,31.64,70,5,Male
33331,67.0,58.86,14,6,Male
33332,40.0,61.16,38,4,Male
33333,43.0,79.63,4,4,Male
33334,62.0,35.62,2,5,Male
33335,61.0,40.71,31,7,Male
33336,58.0,92.9,94,2,Male
33337,54.0,84.88,90,1,Female
33338,26.0,84.96,53,6,Female
33339,47.0,14.27,89,7,Male
33340,30.0,35.75,100,6,Male
33341,65.0,65.67,90,5,Female
33342,59.0,62.55,47,4,Male
33343,33.0,43.86,3,6,Female
33344,63.0,77.46,2,6,Female
33345,19.0,62.59,69,3,Male
33346,48.0,70.91,47,8,Male
33347,68.0,51.93,58,5,Female
33348,60.0,40.82,21,9,Male
33349,36.0,76.3,34,7,Male
33350,28.0,69.88,56,5,Male
33351,31.0,31.86,36,7,Male
33352,64.0,62.29,67,7,Female
33353,42.0,50.93,50,7,Male
33354,24.0,,16,4,Male
33355,32.0,57.83,79,10,Female
33356,47.0,47.67,39,6,Male
33357,48.0,273.47,500,5,Female
33358,41.0,97.72,57,6,Male
33359,42.0,72.01,43,4,Female
33360,25.0,85.23,30,4,Female
33361,47.0,45.68,81,7,Male
33362,53.0,,12,6,Female
33363,67.0,73.27,13,5,Female
33364,31.0,7.55,84,7,Male
33365,46.0,36.17,25,9,Male
33366,44.0,73.0,91,7,Male
33367,67.0,67.68,35,6,Female
33368,53.0,48.19,17,9,Female
33369,51.0,63.47,31,7,Male
33370,38.0,45.42,64,5,Male
33371,55.0,89.57,37,3,Male
33372,28.0,86.36,1,6,Male
33373,50.0,30.82,42,3,Male
33374,32.0,31.99,71,7,Male
33375,29.0,,57,2,Male
33376,41.0,52.41,66,3,Female
33377,67.0,84.44,26,2,Female
33378,,41.9,90,2,Female
33379,28.0,47.27,3,4,Male
33380,36.0,51.42,14,6,Female
33381,18.0,72.17,36,7,Male
33382,34.0,,18,4,Female
33383,57.0,21.69,87,9,Female
33384,33.0,40.48,58,5,Male
33385,43.0,44.17,5,6,Female
33386,60.0,58.4,30,8,Female
33387,68.0,72.31,78,5,Female
33388,60.0,57.61,6,6,Female
33389,32.0,24.15,25,8,Male
33390,25.0,68.49,93,6,Female
33391,47.0,49.69,15,2,Male
33392,31.0,91.05,71,7,Female
33393,50.0,55.4,22,3,Male
33394,59.0,46.42,79,2,Female
33395,24.0,46.14,28,3,Male
33396,35.0,75.6,69,7,Male
33397,29.0,30.31,46,3,Female
33398,19.0,37.46,73,5,Male
33399,67.0,52.4,43,7,Female
33400,46.0,74.7,1,4,Male
33401,38.0,302.9,500,8,Female
33402,24.0,59.65,58,6,Female
33403,69.0,74.39,6,8,Male
33404,44.0,35.57,51,7,Male
33405,29.0,76.95,52,8,Female
33406,37.0,80.23,34,2,Female
33407,31.0,97.19,57,5,Male
33408,27.0,133.27,32,3,Male
33409,58.0,73.69,73,6,Male
33410,40.0,83.31,73,4,Female
33411,47.0,44.65,73,5,Female
33412,64.0,75.37,7,4,Female
33413,48.0,106.23,58,4,Male
33414,69.0,23.83,62,3,Female
33415,27.0,89.01,48,5,Female
33416,36.0,73.46,6,4,Male
33417,36.0,80.56,34,6,Female
33418,61.0,71.98,98,4,Female
33419,40.0,25.38,61,4,Female
33420,61.0,13.72,90,7,Male
33421,58.0,61.73,40,8,Male
33422,,25.68,4,7,Male
33423,37.0,102.0,46,2,Male
33424,21.0,34.92,16,8,Male
33425,50.0,86.13,96,1,Male
33426,65.0,67.52,74,9,Female
33427,18.0,78.05,76,7,Female
33428,30.0,37.14,88,2,Male
33429,20.0,107.51,71,7,Male
33430,29.0,59.59,91,4,Male
33431,46.0,112.4,60,4,Female
33432,48.0,72.47,95,2,Female
33433,58.0,41.45,58,4,Male
33434,53.0,,27,7,Male
33435,19.0,81.75,32,5,Male
33436,39.0,50.66,21,3,Female
33437,39.0,72.32,95,5,Male
33438,58.0,82.86,25,3,Female
33439,48.0,35.35,15,4,Male
33440,69.0,43.66,51,5,Female
33441,62.0,156.7,500,7,Female
33442,31.0,104.81,36,2,Male
33443,46.0,49.52,52,5,Female
33444,52.0,107.41,68,3,Male
33445,67.0,302.12,500,5,Female
33446,26.0,5.04,9,2,Male
33447,64.0,77.98,100,6,Male
33448,49.0,72.6,83,6,Female
33449,44.0,52.57,34,7,Male
33450,27.0,57.42,37,6,Female
33451,42.0,92.93,45,4,Male
33452,66.0,59.47,22,3,Female
33453,62.0,51.5,82,7,Female
33454,50.0,6.44,1,7,Male
33455,28.0,80.51,48,4,Male
33456,54.0,63.69,74,3,Male
33457,26.0,64.96,12,11,Female
33458,24.0,76.06,60,4,Female
33459,24.0,70.73,95,6,Male
33460,51.0,27.66,51,3,Female
33461,,47.19,90,6,Male
33462,37.0,66.47,65,4,Female
33463,67.0,,15,4,Male
33464,59.0,13.52,23,3,Male
33465,42.0,42.97,77,5,Male
33466,22.0,89.71,88,6,Female
33467,65.0,-27.05,11,4,Female
33468,46.0,-3.66,12,7,Male
33469,44.0,54.94,10,2,Male
33470,42.0,65.43,36,5,Female
33471,54.0,54.46,59,6,Female
33472,32.0,80.91,37,1,Female
33473,65.0,115.18,22,2,Female
33474,21.0,81.6,21,2,Male
33475,,12.77,48,5,Female
33476,66.0,38.96,62,1,Female
33477,34.0,62.22,3,5,Female
33478,,18.71,74,5,Male
33479,33.0,72.06,75,2,Male
33480,43.0,75.35,2,4,Male
33481,26.0,6.37,41,8,Male
33482,19.0,63.38,52,3,Female
33483,60.0,68.9,12,9,Female
33484,32.0,28.46,77,3,Female
33485,52.0,54.16,60,5,Male
33486,41.0,73.38,3,2,Male
33487,65.0,44.35,15,6,Female
33488,68.0,86.95,84,5,Male
33489,55.0,32.63,35,9,Male
33490,31.0,52.73,88,6,Male
33491,54.0,51.66,77,4,Male
33492,54.0,54.21,26,3,Male
33493,23.0,66.92,46,3,Male
33494,35.0,38.98,81,7,Male
33495,39.0,42.66,7,4,Female
33496,35.0,32.99,50,5,Male
